VAARWATER;BENAM_COD;BENAMING;S57_ID;INBEDRIJF;Y_RD;X_RD;OBJ_SOORT;IALA_CAT;N_WGS_gms;E_WGS_gms;N_WGS_gm;E_WGS_gm;Obj_vorm_c;OBJ_VORM;Obj_kleur_c;OBJ_KLEUR;Kleurpatr_c;KLEURPATR;V_TT_c;TT_TOPTEK;TT_kleur_c;TT_KLEUR;TT_pat_c;TT_KLR_PAT;Sign_kar_c;SIGN_KAR;Sign_gr_c;SIGN_GROEP;SIGN_PERIO;RACON_CODE;Licht_kl_c;LICHT_KLR;OPGEHEVEN;X_WGS84;Y_WGS84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0111;W 94;1106;01.01.2011; 429768,6148; 194763,7709;LK1800 MM.;2;51.51.18.24;005.57.51.78;51.51.3040;005.57.8630;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,964383;51,855067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0112;W 92;1106;01.01.2011; 429875,1183; 194396,6322;LK1800 MM.;2;51.51.21.78;005.57.32.64;51.51.3630;005.57.5440;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,959067;51,856050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0113;W 90;1106;01.01.2011; 430193,6335; 194010,1749;LK1800 MM.;2;51.51.32.18;005.57.12.58;51.51.5364;005.57.2096;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,953494;51,858939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0114;W 88;1106;01.01.2011; 430473,0685; 193793,7595;LK1800 MM.;2;51.51.41.28;005.57.01.38;51.51.6880;005.57.0230;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,950383;51,861467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0115;W 86;1106;01.01.2011; 430868,0978; 193561,0939;LK1800 MM.;2;51.51.54.12;005.56.49.38;51.51.9020;005.56.8230;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,947050;51,865033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0116;W 37;1006;01.01.2011; 431422,9015; 192879,5628;LK1800 MM.;2;51.52.12.24;005.56.13.98;51.52.2040;005.56.2330;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,937217;51,870067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0117;W 35;1006;01.01.2011; 431670,7136; 192544,8153;LK1800 MM.;2;51.52.20.34;005.55.56.58;51.52.3390;005.55.9430;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,932383;51,872317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0118;W 33;1006;01.01.2011; 431786,5654; 192166,3178;LK1800 MM.;2;51.52.24.18;005.55.36.84;51.52.4030;005.55.6140;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,926900;51,873383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0119;W 31;1006;01.01.2011; 431826,1948; 191757,4081;LK1800 MM.;2;51.52.25.56;005.55.15.48;51.52.4260;005.55.2580;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,920967;51,873767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0120;W 29;1006;01.01.2011; 431784,2383; 191344,5068;LK1800 MM.;2;51.52.24.30;005.54.53.88;51.52.4050;005.54.8980;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,914967;51,873417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0121;W 27;1006;01.01.2011; 431170,6246; 189802,6866;LK1800 MM.;2;51.52.04.80;005.53.33.06;51.52.0800;005.53.5510;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,892517;51,868000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0122;W 25;1006;01.01.2011; 430914,8852; 189557,6456;LK1800 MM.;2;51.51.56.58;005.53.20.16;51.51.9430;005.53.3360;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,888933;51,865717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0123;W 23;1006;01.01.2011; 430598,0786; 189329,0711;LK1800 MM.;2;51.51.46.38;005.53.08.10;51.51.7730;005.53.1350;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,885583;51,862883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0124;W 84;1106;01.01.2011; 429515,3790; 188540,7139;LK1800 MM.;2;51.51.11.52;005.52.26.52;51.51.1920;005.52.4420;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,874033;51,853200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0125;W 82;1106;01.01.2011; 429355,3294; 188175,4626;LK1800 MM.;2;51.51.06.42;005.52.07.38;51.51.1070;005.52.1230;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,868717;51,851783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0126;W 80;1106;01.01.2011; 429340,1245; 187837,9481;LK1800 MM.;2;51.51.06.00;005.51.49.74;51.51.1000;005.51.8290;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,863817;51,851667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0127;W 78;1106;01.01.2011; 429406,4912; 187494,1607;LK1800 MM.;2;51.51.08.22;005.51.31.80;51.51.1370;005.51.5300;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,858833;51,852283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0128;W 76;1106;01.01.2011; 429572,4136; 187056,7317;LK1800 MM.;2;51.51.13.68;005.51.09.00;51.51.2280;005.51.1500;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,852500;51,853800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0129;W 74;1106;01.01.2011; 429725,1355; 186825,1769;LK1800 MM.;2;51.51.18.66;005.50.56.94;51.51.3110;005.50.9490;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,849150;51,855183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0130;W 72;1106;01.01.2011; 433270,8984; 178507,8171;LK1800 MM.;2;51.53.14.88;005.43.43.20;51.53.2480;005.43.7200;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,728667;51,887467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0131;W 70;1106;01.01.2011; 433457,9365; 178057,1636;LK1800 MM.;2;51.53.21.00;005.43.19.68;51.53.3500;005.43.3280;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,722133;51,889167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0132;W 68;1106;01.01.2011; 433687,7878; 177633,8863;LK1800 MM.;2;51.53.28.50;005.42.57.60;51.53.4750;005.42.9600;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,716000;51,891250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0133;W 66;1106;01.01.2011; 433817,2893; 164242,0364;LK1800 MM.;2;51.53.34.08;005.31.17.28;51.53.5680;005.31.2880;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,521467;51,892800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0134;W 64;1106;01.01.2011; 433698,0285; 163918,7186;LK1800 MM.;2;51.53.30.24;005.31.00.36;51.53.5040;005.31.0060;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,516767;51,891733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0135;W 62;1106;01.01.2011; 433590,2628; 163473,7495;LK1800 MM.;2;51.53.26.78;005.30.37.08;51.53.4463;005.30.6180;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,510300;51,890772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0136;W 60;1106;01.01.2011; 433514,8305; 162931,1855;LK1800 MM.;2;51.53.24.37;005.30.08.70;51.53.4061;005.30.1450;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,502417;51,890103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0137;W 58;1106;01.01.2011; 433504,5282; 162379,3303;LK1800 MM.;2;51.53.24.06;005.29.39.84;51.53.4010;005.29.6640;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,494400;51,890017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0138;W 56;1106;01.01.2011; 433542,7192; 161853,7954;LK1800 MM.;2;51.53.25.32;005.29.12.36;51.53.4220;005.29.2060;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,486767;51,890367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0139;W 54;1106;01.01.2011; 429228,4876; 156824,5584;LK1800 MM.;2;51.51.05.86;005.24.49.27;51.51.0977;005.24.8212;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,413686;51,851628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0140;W 52;1106;01.01.2011; 428605,7343; 156546,2845;LK1800 MM.;2;51.50.45.71;005.24.34.72;51.50.7619;005.24.5787;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,409644;51,846031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0141;W 50;1106;01.01.2011; 428048,7918; 156139,7420;LK1800 MM.;2;51.50.27.70;005.24.13.48;51.50.4616;005.24.2246;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,403744;51,841028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0142;W 48;1106;01.01.2011; 427722,0118; 155836,4547;LK1800 MM.;2;51.50.17.12;005.23.57.63;51.50.2854;005.23.9605;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,399342;51,838089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0143;W 46;1106;01.01.2011; 424436,9910; 153485,0721;LK1800 MM.;2;51.48.30.82;005.21.54.86;51.48.5137;005.21.9143;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,365239;51,808561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0144;W 44;1106;01.01.2011; 424119,0083; 153059,5269;LK1800 MM.;2;51.48.20.52;005.21.32.64;51.48.3420;005.21.5440;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,359067;51,805700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0145;W 42;1106;01.01.2011; 424011,6726; 152572,0894;LK1800 MM.;2;51.48.17.04;005.21.07.20;51.48.2840;005.21.1200;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,352000;51,804733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0146;W 40;1106;01.01.2011; 424040,1727; 152205,6649;LK1800 MM.;2;51.48.17.96;005.20.48.08;51.48.2994;005.20.8014;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,346689;51,804989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0147;W 38;1106;01.01.2011; 424213,2249; 151807,9295;LK1800 MM.;2;51.48.23.56;005.20.27.32;51.48.3926;005.20.4553;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,340922;51,806544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0148;W 36;1106;01.01.2011; 424534,9652; 151486,7625;LK1800 MM.;2;51.48.33.96;005.20.10.54;51.48.5660;005.20.1757;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,336261;51,809433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0149;W 34;1106;01.01.2011; 424967,4554; 151197,9883;LK1800 MM.;2;51.48.47.94;005.19.55.44;51.48.7990;005.19.9240;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,332067;51,813317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0150;W 32;1106;01.01.2011; 424680,7909; 143018,8016;LK1800 MM.;2;51.48.38.26;005.12.48.49;51.48.6376;005.12.8081;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,213469;51,810628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0151;W 30;1106;01.01.2011; 424657,6133; 142561,1801;LK1800 MM.;2;51.48.37.47;005.12.24.60;51.48.6245;005.12.4100;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,206833;51,810408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0152;W 28;1106;01.01.2011; 424726,0301; 142122,0643;LK1800 MM.;2;51.48.39.65;005.12.01.67;51.48.6608;005.12.0278;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,200464;51,811014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0153;W 26;1106;01.01.2011; 424865,2979; 141690,5040;LK1800 MM.;2;51.48.44.12;005.11.39.12;51.48.7353;005.11.6520;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,194200;51,812256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0154;W 24;1106;01.01.2011; 425147,2571; 141236,3728;LK1800 MM.;2;51.48.53.20;005.11.15.37;51.48.8867;005.11.2562;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,187603;51,814778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0155;W 21;1006;01.01.2011; 425259,1403; 140295,9119;LK1800 MM.;2;51.48.56.74;005.10.26.26;51.48.9456;005.10.4376;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,173961;51,815761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0156;W 19;1006;01.01.2011; 425327,6114; 139904,6865;LK1800 MM.;2;51.48.58.91;005.10.05.82;51.48.9819;005.10.0970;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,168283;51,816364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0157;W 17;1006;01.01.2011; 425301,8510; 139534,7862;LK1800 MM.;2;51.48.58.04;005.09.46.51;51.48.9674;005.09.7752;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,162919;51,816122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0158;W 15;1006;01.01.2011; 425238,5501; 139141,5488;LK1800 MM.;2;51.48.55.96;005.09.25.99;51.48.9326;005.09.4332;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,157219;51,815544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0159;W 13;1006;01.01.2011; 425105,3307; 138771,0571;LK1800 MM.;2;51.48.51.60;005.09.06.66;51.48.8600;005.09.1110;1;spits;4;Groen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;4;Groen;#;5,151850;51,814333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0160;W 22;1106;01.01.2011; 425187,7882; 138160,2654;LK1800 MM.;2;51.48.54.21;005.08.34.77;51.48.9035;005.08.5795;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,142992;51,815058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0161;W 20;1106;01.01.2011; 425142,3018; 137686,6130;LK1800 MM.;2;51.48.52.69;005.08.10.05;51.48.8781;005.08.1675;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,136125;51,814636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0162;W 18;1106;01.01.2011; 425192,8652; 137383,6126;LK1800 MM.;2;51.48.54.29;005.07.54.22;51.48.9048;005.07.9037;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,131728;51,815081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0163;W 16;1106;01.01.2011; 425305,2188; 136970,1674;LK1800 MM.;2;51.48.57.88;005.07.32.62;51.48.9646;005.07.5436;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,125728;51,816078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOVEN-RIJN EN WAAL;VW-BRW  -0164;W 14;1106;01.01.2011; 425568,2557; 136483,8620;LK1800 MM.;2;51.49.06.33;005.07.07.18;51.49.1055;005.07.1196;2;stomp;3;Rood;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;#;Niet toegewezen;7;Iso (isophased);#;Niet toegewezen;4;#;3;Rood;#;5,118661;51,818425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
